time,vehicle,x,y,distance,speed,latency,energy
206,def.8,1428.5593333333327,190.99,978.6263922562293,13.9,66.17962364135767,13.235924728271534
206,def.9,1484.1593333333328,190.99,1031.5312760586128,13.9,69.73028698379952,13.946057396759905
207,def.0,969.8593333333336,190.99,562.3655156750319,13.9,38.242652058726975,7.648530411745395
207,def.1,1025.4593333333335,190.99,609.5856716550277,13.9,41.41179004396159,8.282358008792318
207,def.2,1081.0593333333334,190.99,658.116349100809,13.9,44.668882489987176,8.933776497997435
207,def.3,1136.6593333333333,190.99,707.6879869126255,13.9,47.99583804782721,9.599167609565443
207,def.4,1192.2593333333332,190.99,758.0964085702497,13.9,51.37895359531877,10.275790719063755
207,def.5,1247.859333333333,190.99,809.1852461295729,13.9,54.80773463956865,10.96154692791373
207,def.6,1303.459333333333,190.99,860.8333639099055,13.9,58.27405126912117,11.654810253824236
207,def.7,1359.059333333333,190.99,912.9458463058531,13.9,61.77153330911766,12.354306661823532
207,def.8,1414.6593333333328,190.99,965.4475004648243,13.9,65.29513425938418,13.059026851876837
207,def.9,1470.2593333333327,190.99,1018.2781319563154,13.9,68.84081422525607,13.768162845051215
208,def.0,955.9593333333336,190.99,550.8049507346299,13.9,37.46677521708925,7.49335504341785
208,def.1,1011.5593333333335,190.99,597.6454899189356,13.9,40.610435565029235,8.122087113005847
208,def.2,1067.1593333333335,190.99,645.876837707555,13.9,43.84743877231912,8.769487754463825
208,def.3,1122.7593333333334,190.99,695.2095851998719,13.9,47.15836142281019,9.431672284562039
208,def.4,1178.3593333333333,190.99,745.425090281005,13.9,50.52852954906074,10.10570590981215
208,def.5,1233.9593333333332,190.99,796.3563794477387,13.9,53.946736875687165,10.789347375137433
208,def.6,1289.5593333333331,190.99,847.8744724036557,13.9,57.404327006956755,11.480865401391352
208,def.7,1345.159333333333,190.99,899.8785911557425,13.9,60.89453631917735,12.17890726383547
208,def.8,1400.759333333333,190.99,952.2891140232101,13.9,64.41202107538322,12.882404215076646
208,def.9,1456.3593333333329,190.99,1005.0424640550154,13.9,67.95251436610842,13.590502873221684
209,def.0,942.0593333333336,190.99,539.3548315229144,13.9,36.69831084046405,7.339662168092811
209,def.1,997.6593333333336,190.99,585.7917651809199,13.9,39.814883569189256,7.962976713837851
209,def.2,1053.2593333333334,190.99,633.7058229339892,13.9,43.03059214322075,8.60611842864415
209,def.3,1108.8593333333333,190.99,682.7861069816163,13.9,46.32457093836351,9.264914187672701
209,def.4,1164.4593333333332,190.99,732.7983254305223,13.9,49.681095666478,9.936219133295602
209,def.5,1220.0593333333331,190.99,783.5640520215588,13.9,53.088191410842875,10.617638282168576
209,def.6,1275.659333333333,190.99,834.9458554224403,13.9,56.53663459211009,11.307326918422019
209,def.7,1331.259333333333,190.99,886.836658778705,13.9,60.01923884420839,12.003847768841679
209,def.8,1386.8593333333329,190.99,939.1520948283317,13.9,63.53034193478736,12.706068386957472
209,def.9,1442.4593333333328,190.99,991.8249720021724,13.9,67.0654343625619,13.41308687251238
210,def.0,928.1593333333336,190.99,528.0223431072257,13.9,35.93774114813595,7.18754822962719
210,def.1,983.7593333333335,190.99,574.0298534807325,13.9,39.02549352219681,7.805098704439363
210,def.2,1039.3593333333333,190.99,621.6073282658256,13.9,42.218612635290306,8.443722527058062
210,def.3,1094.9593333333335,190.99,670.4206056054994,13.9,45.49467151714761,9.098934303429521
210,def.4,1150.5593333333331,190.99,720.2184573357662,13.9,48.836809217165516,9.767361843433104
210,def.5,1206.159333333333,190.99,770.8100830644195,13.9,52.23222033989392,10.446444067978785
210,def.6,1261.759333333333,190.99,822.04894137785,13.9,55.67106989113088,11.134213978226176
210,def.7,1317.3593333333329,190.99,873.8211830157875,13.9,59.145716980925336,11.829143396185067
210,def.8,1372.9593333333328,190.99,926.0373522454571,13.9,62.650157868822625,12.530031573764525
210,def.9,1428.5593333333327,190.99,978.6263922562293,13.9,66.17962364135767,13.235924728271534
211,def.0,914.2593333333336,190.99,516.8152236087652,13.9,35.185585477098336,7.037117095419667
211,def.1,969.8593333333336,190.99,562.3655156750319,13.9,38.242652058726975,7.648530411745395
211,def.2,1025.4593333333335,190.99,609.5856716550277,13.9,41.41179004396159,8.282358008792318
211,def.3,1081.0593333333334,190.99,658.116349100809,13.9,44.668882489987176,8.933776497997435
211,def.4,1136.6593333333333,190.99,707.6879869126255,13.9,47.99583804782721,9.599167609565443
211,def.5,1192.2593333333332,190.99,758.0964085702497,13.9,51.37895359531877,10.275790719063755
211,def.6,1247.859333333333,190.99,809.1852461295729,13.9,54.80773463956865,10.96154692791373
211,def.7,1303.459333333333,190.99,860.8333639099055,13.9,58.27405126912117,11.654810253824236
211,def.8,1359.059333333333,190.99,912.9458463058531,13.9,61.77153330911766,12.354306661823532
