timestamp,container_id,cpu_percent,mem_usage,mem_limit,net_in,net_out,block_in,block_out,pids,source_file,file_timestamp,ram_used,ram_total,swap_used,swap_total,avg_cpu,cpu_temp,cycles,instructions
2025-03-10 18:17:00,62cd9cce609e,40.64,64.35MiB,512MiB,8.81MB,62.5kB,78.5MB,0B,22,docker_stats_20250310_181636.log,181636,2040,3964,53,1982,23.5,28.5,,
2025-03-10 18:17:02,62cd9cce609e,40.16,69.2MiB,512MiB,8.81MB,62.5kB,78.5MB,0B,22,docker_stats_20250310_181636.log,181636,2046,3964,53,1982,36.0,29.0,,
2025-03-10 18:17:05,62cd9cce609e,39.79,69.75MiB,512MiB,8.81MB,62.5kB,78.5MB,0B,22,docker_stats_20250310_181636.log,181636,2046,3964,53,1982,26.5,28.5,,
2025-03-10 18:17:08,62cd9cce609e,41.71,69.81MiB,512MiB,8.81MB,76.9kB,78.5MB,0B,22,docker_stats_20250310_181636.log,181636,2035,3964,53,1982,31.25,28.5,,
2025-03-10 18:17:10,62cd9cce609e,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_181636.log,181636,2047,3964,53,1982,31.5,28.5,,
2025-03-10 18:17:12,62cd9cce609e,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_181636.log,181636,1962,3964,53,1982,10.5,28.5,,
2025-03-10 18:17:13,62cd9cce609e,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_181636.log,181636,1968,3964,53,1982,7.75,28.5,,
2025-03-10 18:17:15,62cd9cce609e,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_181636.log,181636,1977,3964,53,1982,10.0,28.5,,
2025-03-10 18:17:17,62cd9cce609e,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_181636.log,181636,1962,3964,53,1982,11.25,28.0,,
2025-03-10 18:17:18,62cd9cce609e,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_181636.log,181636,1972,3964,53,1982,8.0,28.0,,
2025-03-10 18:17:20,62cd9cce609e,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_181636.log,181636,1964,3964,53,1982,11.0,28.5,,
2025-03-10 18:17:21,62cd9cce609e,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_181636.log,181636,1974,3964,53,1982,10.75,28.5,,
2025-03-10 18:17:23,62cd9cce609e,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_181636.log,181636,1962,3964,53,1982,9.5,28.0,,
2025-03-10 18:17:25,62cd9cce609e,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_181636.log,181636,1964,3964,53,1982,11.75,28.5,,
2025-03-10 18:17:26,62cd9cce609e,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_181636.log,181636,1964,3964,53,1982,11.0,28.0,,
2025-03-10 18:17:28,62cd9cce609e,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_181636.log,181636,1963,3964,53,1982,8.25,28.0,,
2025-03-10 18:17:29,62cd9cce609e,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_181636.log,181636,1975,3964,53,1982,11.75,28.5,,
2025-03-10 18:17:31,62cd9cce609e,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_181636.log,181636,1963,3964,53,1982,9.75,28.0,,
2025-03-10 18:17:33,62cd9cce609e,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_181636.log,181636,1963,3964,53,1982,7.75,28.0,,
2025-03-10 18:17:34,62cd9cce609e,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_181636.log,181636,1965,3964,53,1982,16.75,28.5,,
2025-03-10 18:17:36,62cd9cce609e,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_181636.log,181636,1964,3964,53,1982,7.0,28.0,,
2025-03-10 18:17:37,62cd9cce609e,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_181636.log,181636,1964,3964,53,1982,9.25,28.5,,
2025-03-10 18:17:39,62cd9cce609e,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_181636.log,181636,1958,3964,53,1982,11.5,28.0,,
2025-03-10 18:19:45,7439f6152c21,40.77,17.48MiB,512MiB,838B,0B,38.9MB,0B,10,docker_stats_20250310_181945.log,181945,1988,3964,53,1982,53.0,29.5,489646589.0,263752171.0
2025-03-10 18:19:47,7439f6152c21,40.71,26.48MiB,512MiB,2.16kB,0B,46.6MB,0B,10,docker_stats_20250310_181945.log,181945,1988,3964,53,1982,53.0,29.5,489646589.0,263752171.0
2025-03-10 18:19:50,7439f6152c21,39.74,31.79MiB,512MiB,2.36kB,0B,63.5MB,0B,10,docker_stats_20250310_181945.log,181945,2001,3964,53,1982,16.5,28.5,370245120.0,233609432.0
2025-03-10 18:19:52,7439f6152c21,39.93,36.33MiB,512MiB,2.36kB,0B,67.1MB,0B,10,docker_stats_20250310_181945.log,181945,2004,3964,53,1982,19.75,28.5,447005291.0,253320267.0
2025-03-10 18:19:55,7439f6152c21,16.61,38.07MiB,512MiB,3.76MB,16.9kB,70.6MB,0B,16,docker_stats_20250310_181945.log,181945,2009,3964,53,1982,17.0,28.5,219813847.0,134287364.0
2025-03-10 18:19:58,7439f6152c21,40.59,48.7MiB,512MiB,4.07MB,17.3kB,70.7MB,0B,16,docker_stats_20250310_181945.log,181945,2003,3964,53,1982,19.5,28.0,315692633.0,167109483.0
2025-03-10 18:20:00,7439f6152c21,40.63,57.35MiB,512MiB,4.82MB,28.7kB,78.5MB,0B,24,docker_stats_20250310_181945.log,181945,2018,3964,53,1982,14.75,28.5,421741300.0,228794124.0
2025-03-10 18:20:03,7439f6152c21,40.35,57.79MiB,512MiB,6.18MB,47.6kB,78.5MB,0B,24,docker_stats_20250310_181945.log,181945,2013,3964,53,1982,28.0,28.5,400499676.0,196634033.0
2025-03-10 18:20:05,7439f6152c21,39.15,61.76MiB,512MiB,7.75MB,54.7kB,78.5MB,0B,24,docker_stats_20250310_181945.log,181945,2025,3964,53,1982,21.75,29.0,394054338.0,209158334.0
2025-03-10 18:20:08,7439f6152c21,40.23,64.78MiB,512MiB,7.75MB,54.7kB,78.5MB,0B,24,docker_stats_20250310_181945.log,181945,2031,3964,53,1982,21.0,28.5,412703282.0,226351851.0
2025-03-10 18:20:11,7439f6152c21,39.98,65.05MiB,512MiB,7.75MB,54.7kB,78.5MB,0B,24,docker_stats_20250310_181945.log,181945,2023,3964,53,1982,21.75,28.5,362301733.0,213816868.0
2025-03-10 18:20:13,7439f6152c21,39.83,66.38MiB,512MiB,7.75MB,54.7kB,78.5MB,0B,24,docker_stats_20250310_181945.log,181945,2036,3964,53,1982,23.0,28.5,386726818.0,226900644.0
2025-03-10 18:20:16,7439f6152c21,40.78,65.8MiB,512MiB,7.75MB,54.7kB,78.5MB,0B,24,docker_stats_20250310_181945.log,181945,2024,3964,53,1982,32.75,29.0,502812473.0,267959835.0
2025-03-10 18:20:18,7439f6152c21,41.07,68.29MiB,512MiB,7.75MB,54.7kB,78.5MB,0B,24,docker_stats_20250310_181945.log,181945,2038,3964,53,1982,22.5,28.5,420650140.0,294856709.0
2025-03-10 18:20:21,7439f6152c21,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_181945.log,181945,2027,3964,53,1982,33.25,28.5,510278933.0,272893920.0
2025-03-10 18:20:24,7439f6152c21,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_181945.log,181945,1958,3964,53,1982,8.75,28.5,,
2025-03-10 18:20:25,7439f6152c21,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_181945.log,181945,1958,3964,53,1982,9.0,28.5,,
2025-03-10 18:20:27,7439f6152c21,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_181945.log,181945,1960,3964,53,1982,8.25,28.5,,
2025-03-10 18:20:28,7439f6152c21,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_181945.log,181945,1972,3964,53,1982,9.0,28.0,,
2025-03-10 18:20:30,7439f6152c21,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_181945.log,181945,1958,3964,53,1982,15.0,28.5,,
2025-03-10 18:20:31,7439f6152c21,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_181945.log,181945,1968,3964,53,1982,7.5,28.5,,
2025-03-10 18:20:33,7439f6152c21,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_181945.log,181945,1959,3964,53,1982,8.5,28.5,,
2025-03-10 18:20:35,7439f6152c21,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_181945.log,181945,1957,3964,53,1982,7.75,28.5,,
2025-03-10 18:20:36,7439f6152c21,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_181945.log,181945,1957,3964,53,1982,11.25,28.5,,
2025-03-10 18:20:38,7439f6152c21,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_181945.log,181945,1959,3964,53,1982,7.0,28.5,,
2025-03-10 18:20:39,7439f6152c21,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_181945.log,181945,1958,3964,53,1982,10.25,28.5,,
2025-03-10 18:20:41,7439f6152c21,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_181945.log,181945,1970,3964,53,1982,14.0,28.5,,
2025-03-10 18:20:43,7439f6152c21,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_181945.log,181945,1971,3964,53,1982,10.5,28.5,,
2025-03-10 18:20:44,7439f6152c21,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_181945.log,181945,1959,3964,53,1982,9.5,28.5,,
2025-03-10 18:20:46,7439f6152c21,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_181945.log,181945,1968,3964,53,1982,9.0,28.5,,
