timestamp,container_id,cpu_percent,mem_usage,mem_limit,net_in,net_out,block_in,block_out,pids,docker_file,cycles,instructions,perf_file,ram_used,ram_total,swap_used,swap_total,avg_cpu,cpu_temp,tegra_file,scenario
2025-03-10 18:07:33,b590f4fa6eff,40.61,21.55MiB,512MiB,1.95kB,0B,39.4MB,0B,10,docker_stats_20250310_180733.log,506946798.0,265830708.0,perf_stat_20250310_180732.log,1985,3964,53,1982,20.75,28.5,tegrastats_20250310_180733.log,docker_stats_20250310_180733.log
2025-03-10 18:07:36,b590f4fa6eff,40.85,29.07MiB,512MiB,2.16kB,0B,51.8MB,0B,10,docker_stats_20250310_180733.log,379376863.0,244142183.0,perf_stat_20250310_180732.log,1988,3964,53,1982,18.5,28.5,tegrastats_20250310_180733.log,docker_stats_20250310_180733.log
2025-03-10 18:07:38,b590f4fa6eff,40.91,32.37MiB,512MiB,2.36kB,0B,63.6MB,0B,10,docker_stats_20250310_180733.log,302913281.0,172859981.0,perf_stat_20250310_180732.log,1983,3964,53,1982,16.75,28.5,tegrastats_20250310_180733.log,docker_stats_20250310_180733.log
2025-03-10 18:07:41,b590f4fa6eff,40.68,36.58MiB,512MiB,2.36kB,0B,70.5MB,0B,10,docker_stats_20250310_180733.log,356887702.0,207281469.0,perf_stat_20250310_180732.log,1997,3964,53,1982,17.75,28.5,tegrastats_20250310_180733.log,docker_stats_20250310_180733.log
2025-03-10 18:07:44,b590f4fa6eff,9.38,38.1MiB,512MiB,1.92MB,12.6kB,70.7MB,0B,16,docker_stats_20250310_180733.log,76208478.0,37482870.0,perf_stat_20250310_180732.log,1998,3964,53,1982,12.0,28.5,tegrastats_20250310_180733.log,docker_stats_20250310_180733.log
2025-03-10 18:07:46,b590f4fa6eff,39.77,47.55MiB,512MiB,4.07MB,17.2kB,70.8MB,0B,16,docker_stats_20250310_180733.log,373705706.0,208958164.0,perf_stat_20250310_180732.log,2002,3964,53,1982,22.5,29.0,tegrastats_20250310_180733.log,docker_stats_20250310_180733.log
2025-03-10 18:07:49,b590f4fa6eff,41.2,57.15MiB,512MiB,4.6MB,28.5kB,78.6MB,0B,24,docker_stats_20250310_180733.log,404041536.0,209406796.0,perf_stat_20250310_180732.log,2010,3964,53,1982,20.75,28.5,tegrastats_20250310_180733.log,docker_stats_20250310_180733.log
2025-03-10 18:07:51,b590f4fa6eff,40.34,58.02MiB,512MiB,6.19MB,49.5kB,78.6MB,0B,24,docker_stats_20250310_180733.log,391538316.0,205457387.0,perf_stat_20250310_180732.log,2010,3964,53,1982,22.25,29.5,tegrastats_20250310_180733.log,docker_stats_20250310_180733.log
2025-03-10 18:07:54,b590f4fa6eff,40.85,60.49MiB,512MiB,7.61MB,55kB,78.6MB,0B,24,docker_stats_20250310_180733.log,411173054.0,202776218.0,perf_stat_20250310_180732.log,2017,3964,53,1982,24.25,29.0,tegrastats_20250310_180733.log,docker_stats_20250310_180733.log
2025-03-10 18:07:57,b590f4fa6eff,40.45,61.35MiB,512MiB,7.61MB,55.1kB,78.6MB,0B,24,docker_stats_20250310_180733.log,394977728.0,228887261.0,perf_stat_20250310_180732.log,2019,3964,53,1982,23.75,29.0,tegrastats_20250310_180733.log,docker_stats_20250310_180733.log
2025-03-10 18:07:59,b590f4fa6eff,40.12,66.21MiB,512MiB,7.61MB,55.2kB,78.6MB,0B,24,docker_stats_20250310_180733.log,525903213.0,293823025.0,perf_stat_20250310_180732.log,2024,3964,53,1982,30.75,29.0,tegrastats_20250310_180733.log,docker_stats_20250310_180733.log
2025-03-10 18:08:02,b590f4fa6eff,41.02,66.28MiB,512MiB,7.65MB,55.8kB,78.6MB,0B,24,docker_stats_20250310_180733.log,472804225.0,252441188.0,perf_stat_20250310_180732.log,2012,3964,53,1982,35.5,28.5,tegrastats_20250310_180733.log,docker_stats_20250310_180733.log
2025-03-10 18:08:04,b590f4fa6eff,40.22,68.67MiB,512MiB,7.65MB,55.9kB,78.6MB,0B,24,docker_stats_20250310_180733.log,430528289.0,308674188.0,perf_stat_20250310_180732.log,2017,3964,53,1982,23.5,29.0,tegrastats_20250310_180733.log,docker_stats_20250310_180733.log
2025-03-10 18:08:07,b590f4fa6eff,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_180733.log,251868413.0,134989428.0,perf_stat_20250310_180732.log,2015,3964,53,1982,41.75,29.5,tegrastats_20250310_180733.log,docker_stats_20250310_180733.log
2025-03-10 18:08:10,b590f4fa6eff,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_180733.log,,,,1953,3964,53,1982,10.5,28.5,tegrastats_20250310_180733.log,docker_stats_20250310_180733.log
2025-03-10 18:08:11,b590f4fa6eff,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_180733.log,,,,1945,3964,53,1982,7.25,28.5,tegrastats_20250310_180733.log,docker_stats_20250310_180733.log
2025-03-10 18:08:13,b590f4fa6eff,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_180733.log,,,,1947,3964,53,1982,10.25,28.5,tegrastats_20250310_180733.log,docker_stats_20250310_180733.log
2025-03-10 18:08:14,b590f4fa6eff,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_180733.log,,,,1946,3964,53,1982,13.75,29.0,tegrastats_20250310_180733.log,docker_stats_20250310_180733.log
2025-03-10 18:08:16,b590f4fa6eff,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_180733.log,,,,1946,3964,53,1982,8.75,29.0,tegrastats_20250310_180733.log,docker_stats_20250310_180733.log
2025-03-10 18:08:18,b590f4fa6eff,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_180733.log,,,,1959,3964,53,1982,10.75,29.0,tegrastats_20250310_180733.log,docker_stats_20250310_180733.log
2025-03-10 18:08:19,b590f4fa6eff,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_180733.log,,,,1947,3964,53,1982,10.75,28.5,tegrastats_20250310_180733.log,docker_stats_20250310_180733.log
2025-03-10 18:08:21,b590f4fa6eff,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_180733.log,,,,1955,3964,53,1982,9.75,28.5,tegrastats_20250310_180733.log,docker_stats_20250310_180733.log
2025-03-10 18:08:22,b590f4fa6eff,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_180733.log,,,,1946,3964,53,1982,9.25,28.5,tegrastats_20250310_180733.log,docker_stats_20250310_180733.log
2025-03-10 18:08:24,b590f4fa6eff,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_180733.log,,,,1947,3964,53,1982,8.5,28.5,tegrastats_20250310_180733.log,docker_stats_20250310_180733.log
2025-03-10 18:08:26,b590f4fa6eff,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_180733.log,,,,1956,3964,53,1982,9.75,28.5,tegrastats_20250310_180733.log,docker_stats_20250310_180733.log
2025-03-10 18:08:27,b590f4fa6eff,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_180733.log,,,,1947,3964,53,1982,15.25,28.5,tegrastats_20250310_180733.log,docker_stats_20250310_180733.log
2025-03-10 18:08:29,b590f4fa6eff,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_180733.log,,,,1957,3964,53,1982,10.25,28.5,tegrastats_20250310_180733.log,docker_stats_20250310_180733.log
2025-03-10 18:08:30,b590f4fa6eff,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_180733.log,,,,1947,3964,53,1982,9.25,28.5,tegrastats_20250310_180733.log,docker_stats_20250310_180733.log
2025-03-10 18:08:32,b590f4fa6eff,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_180733.log,,,,1960,3964,53,1982,10.75,28.5,tegrastats_20250310_180733.log,docker_stats_20250310_180733.log
2025-03-10 18:08:33,b590f4fa6eff,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_180733.log,,,,1941,3964,53,1982,9.5,28.5,tegrastats_20250310_180733.log,docker_stats_20250310_180733.log
2025-03-10 17:58:42,5b14c48454f7,41.41,25.58MiB,512MiB,1.95kB,0B,39.4MB,0B,10,docker_stats_20250310_175842.log,490719056.0,273763849.0,perf_stat_20250310_175842.log,2001,3964,53,1982,16.5,27.5,tegrastats_20250310_175842.log,docker_stats_20250310_175842.log
2025-03-10 17:58:45,5b14c48454f7,40.51,32.14MiB,512MiB,2.16kB,0B,52.1MB,0B,10,docker_stats_20250310_175842.log,362886045.0,234110526.0,perf_stat_20250310_175842.log,1993,3964,53,1982,16.25,28.5,tegrastats_20250310_175842.log,docker_stats_20250310_175842.log
2025-03-10 17:58:48,5b14c48454f7,40.59,37.37MiB,512MiB,2.36kB,0B,63.7MB,0B,10,docker_stats_20250310_175842.log,409502395.0,231433587.0,perf_stat_20250310_175842.log,1999,3964,53,1982,19.25,28.0,tegrastats_20250310_175842.log,docker_stats_20250310_175842.log
2025-03-10 17:58:50,5b14c48454f7,18.64,40.55MiB,512MiB,2.36kB,0B,70.6MB,0B,10,docker_stats_20250310_175842.log,408442555.0,227109219.0,perf_stat_20250310_175842.log,2001,3964,53,1982,17.0,27.5,tegrastats_20250310_175842.log,docker_stats_20250310_175842.log
2025-03-10 17:58:53,5b14c48454f7,40.55,48.61MiB,512MiB,4.08MB,25.3kB,70.7MB,0B,16,docker_stats_20250310_175842.log,426576869.0,262185637.0,perf_stat_20250310_175842.log,2009,3964,53,1982,16.0,28.0,tegrastats_20250310_175842.log,docker_stats_20250310_175842.log
2025-03-10 17:58:55,5b14c48454f7,40.81,62.39MiB,512MiB,4.61MB,30.3kB,78.3MB,0B,26,docker_stats_20250310_175842.log,434974382.0,265811962.0,perf_stat_20250310_175842.log,2013,3964,53,1982,15.25,28.0,tegrastats_20250310_175842.log,docker_stats_20250310_175842.log
2025-03-10 17:58:58,5b14c48454f7,41.07,63.29MiB,512MiB,5.66MB,48.8kB,78.3MB,0B,26,docker_stats_20250310_175842.log,427448134.0,227641104.0,perf_stat_20250310_175842.log,2019,3964,53,1982,22.5,28.5,tegrastats_20250310_175842.log,docker_stats_20250310_175842.log
2025-03-10 17:59:01,5b14c48454f7,42.2,64.74MiB,512MiB,6.71MB,60.2kB,78.3MB,0B,26,docker_stats_20250310_175842.log,443585818.0,220492316.0,perf_stat_20250310_175842.log,2029,3964,53,1982,23.25,28.5,tegrastats_20250310_175842.log,docker_stats_20250310_175842.log
2025-03-10 17:59:03,5b14c48454f7,39.75,66.65MiB,512MiB,8.29MB,66.3kB,78.3MB,0B,26,docker_stats_20250310_175842.log,429536025.0,252463562.0,perf_stat_20250310_175842.log,2026,3964,53,1982,22.25,28.5,tegrastats_20250310_175842.log,docker_stats_20250310_175842.log
2025-03-10 17:59:06,5b14c48454f7,40.34,68.38MiB,512MiB,8.29MB,66.3kB,78.3MB,0B,26,docker_stats_20250310_175842.log,420662025.0,239791600.0,perf_stat_20250310_175842.log,2028,3964,53,1982,23.0,28.0,tegrastats_20250310_175842.log,docker_stats_20250310_175842.log
2025-03-10 17:59:08,5b14c48454f7,39.95,70.04MiB,512MiB,8.29MB,66.3kB,78.3MB,0B,26,docker_stats_20250310_175842.log,433291731.0,381943852.0,perf_stat_20250310_175842.log,2030,3964,53,1982,25.0,28.5,tegrastats_20250310_175842.log,docker_stats_20250310_175842.log
2025-03-10 17:59:11,5b14c48454f7,40.68,71.41MiB,512MiB,8.29MB,66.3kB,78.3MB,0B,26,docker_stats_20250310_175842.log,434564639.0,272507788.0,perf_stat_20250310_175842.log,2029,3964,53,1982,24.5,28.5,tegrastats_20250310_175842.log,docker_stats_20250310_175842.log
2025-03-10 17:59:13,5b14c48454f7,40.87,70.7MiB,512MiB,8.29MB,66.3kB,78.3MB,0B,26,docker_stats_20250310_175842.log,480328761.0,280107138.0,perf_stat_20250310_175842.log,2031,3964,53,1982,28.25,28.5,tegrastats_20250310_175842.log,docker_stats_20250310_175842.log
2025-03-10 17:59:16,5b14c48454f7,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_175842.log,109346323.0,57540604.0,perf_stat_20250310_175842.log,1960,3964,53,1982,32.0,29.0,tegrastats_20250310_175842.log,docker_stats_20250310_175842.log
2025-03-10 17:59:18,5b14c48454f7,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_175842.log,109346323.0,57540604.0,perf_stat_20250310_175842.log,1970,3964,53,1982,16.0,28.0,tegrastats_20250310_175842.log,docker_stats_20250310_175842.log
2025-03-10 17:59:19,5b14c48454f7,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_175842.log,,,,1959,3964,53,1982,9.25,28.0,tegrastats_20250310_175842.log,docker_stats_20250310_175842.log
2025-03-10 17:59:21,5b14c48454f7,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_175842.log,,,,1970,3964,53,1982,8.75,28.0,tegrastats_20250310_175842.log,docker_stats_20250310_175842.log
2025-03-10 17:59:22,5b14c48454f7,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_175842.log,,,,1958,3964,53,1982,9.75,28.0,tegrastats_20250310_175842.log,docker_stats_20250310_175842.log
2025-03-10 17:59:24,5b14c48454f7,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_175842.log,,,,1959,3964,53,1982,8.0,28.0,tegrastats_20250310_175842.log,docker_stats_20250310_175842.log
2025-03-10 17:59:26,5b14c48454f7,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_175842.log,,,,1968,3964,53,1982,10.75,28.0,tegrastats_20250310_175842.log,docker_stats_20250310_175842.log
2025-03-10 17:59:27,5b14c48454f7,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_175842.log,,,,1958,3964,53,1982,12.25,28.0,tegrastats_20250310_175842.log,docker_stats_20250310_175842.log
2025-03-10 17:59:29,5b14c48454f7,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_175842.log,,,,1968,3964,53,1982,11.5,28.0,tegrastats_20250310_175842.log,docker_stats_20250310_175842.log
2025-03-10 17:59:30,5b14c48454f7,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_175842.log,,,,1958,3964,53,1982,8.25,27.5,tegrastats_20250310_175842.log,docker_stats_20250310_175842.log
2025-03-10 17:59:32,5b14c48454f7,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_175842.log,,,,1968,3964,53,1982,11.0,28.0,tegrastats_20250310_175842.log,docker_stats_20250310_175842.log
2025-03-10 17:59:33,5b14c48454f7,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_175842.log,,,,1960,3964,53,1982,10.0,28.0,tegrastats_20250310_175842.log,docker_stats_20250310_175842.log
2025-03-10 17:59:35,5b14c48454f7,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_175842.log,,,,1972,3964,53,1982,9.0,28.0,tegrastats_20250310_175842.log,docker_stats_20250310_175842.log
2025-03-10 17:59:37,5b14c48454f7,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_175842.log,,,,1970,3964,53,1982,9.0,28.0,tegrastats_20250310_175842.log,docker_stats_20250310_175842.log
2025-03-10 17:59:38,5b14c48454f7,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_175842.log,,,,1960,3964,53,1982,16.75,28.0,tegrastats_20250310_175842.log,docker_stats_20250310_175842.log
2025-03-10 17:59:40,5b14c48454f7,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_175842.log,,,,1968,3964,53,1982,8.5,28.0,tegrastats_20250310_175842.log,docker_stats_20250310_175842.log
2025-03-10 17:59:41,5b14c48454f7,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_175842.log,,,,1958,3964,53,1982,6.25,27.5,tegrastats_20250310_175842.log,docker_stats_20250310_175842.log
2025-03-10 17:59:43,5b14c48454f7,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_175842.log,,,,1962,3964,53,1982,9.0,28.0,tegrastats_20250310_175842.log,docker_stats_20250310_175842.log
2025-03-10 17:59:45,5b14c48454f7,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_175842.log,,,,1949,3964,53,1982,10.5,27.5,tegrastats_20250310_175842.log,docker_stats_20250310_175842.log
2025-03-10 17:59:46,5b14c48454f7,0.0,0B,0B,0B,0B,0B,0B,0,docker_stats_20250310_175842.log,,,,1959,3964,53,1982,8.75,28.0,tegrastats_20250310_175842.log,docker_stats_20250310_175842.log
2025-03-10 18:01:42,e2901ccd4d8f,42.96,23.88MiB,512MiB,1.95kB,0B,39.4MB,0B,10,docker_stats_20250310_180141.log,476153526.0,259697140.0,perf_stat_20250310_180141.log,1982,3964,53,1982,42.0,28.5,tegrastats_20250310_180141.log,docker_stats_20250310_180141.log
2025-03-10 18:01:44,e2901ccd4d8f,40.58,29.96MiB,512MiB,2.16kB,0B,51.8MB,0B,10,docker_stats_20250310_180141.log,372917275.0,224065101.0,perf_stat_20250310_180141.log,1975,3964,53,1982,15.25,28.5,tegrastats_20250310_180141.log,docker_stats_20250310_180141.log
2025-03-10 18:01:47,e2901ccd4d8f,40.36,35.11MiB,512MiB,2.36kB,0B,63.6MB,0B,10,docker_stats_20250310_180141.log,410332882.0,244969682.0,perf_stat_20250310_180141.log,1980,3964,53,1982,16.75,28.5,tegrastats_20250310_180141.log,docker_stats_20250310_180141.log
2025-03-10 18:01:49,e2901ccd4d8f,30.99,38.75MiB,512MiB,2.36kB,0B,70.5MB,0B,10,docker_stats_20250310_180141.log,383134551.0,224288418.0,perf_stat_20250310_180141.log,1983,3964,53,1982,15.75,28.5,tegrastats_20250310_180141.log,docker_stats_20250310_180141.log
2025-03-10 18:01:52,e2901ccd4d8f,42.82,44.3MiB,512MiB,4.1MB,27.4kB,70.9MB,0B,16,docker_stats_20250310_180141.log,99454637.0,52359977.0,perf_stat_20250310_180141.log,1986,3964,53,1982,15.0,28.0,tegrastats_20250310_180141.log,docker_stats_20250310_180141.log
2025-03-10 18:01:55,e2901ccd4d8f,41.47,59.23MiB,512MiB,5.15MB,30.9kB,79.3MB,0B,28,docker_stats_20250310_180141.log,439043520.0,265938262.0,perf_stat_20250310_180141.log,2003,3964,53,1982,16.75,28.5,tegrastats_20250310_180141.log,docker_stats_20250310_180141.log
2025-03-10 18:01:57,e2901ccd4d8f,40.17,60.09MiB,512MiB,6.21MB,59.1kB,79.4MB,0B,24,docker_stats_20250310_180141.log,341059060.0,211349812.0,perf_stat_20250310_180141.log,2001,3964,53,1982,18.75,28.5,tegrastats_20250310_180141.log,docker_stats_20250310_180141.log
2025-03-10 18:02:00,e2901ccd4d8f,40.58,60.48MiB,512MiB,7.56MB,63.6kB,79.4MB,0B,24,docker_stats_20250310_180141.log,389350273.0,194258254.0,perf_stat_20250310_180141.log,2013,3964,53,1982,23.5,29.0,tegrastats_20250310_180141.log,docker_stats_20250310_180141.log
2025-03-10 18:02:02,e2901ccd4d8f,40.96,62.65MiB,512MiB,7.56MB,63.8kB,79.4MB,0B,24,docker_stats_20250310_180141.log,418452285.0,226603411.0,perf_stat_20250310_180141.log,2004,3964,53,1982,26.0,28.5,tegrastats_20250310_180141.log,docker_stats_20250310_180141.log
2025-03-10 18:02:05,e2901ccd4d8f,41.93,62.9MiB,512MiB,7.6MB,64.3kB,79.4MB,0B,24,docker_stats_20250310_180141.log,389764772.0,203950210.0,perf_stat_20250310_180141.log,2004,3964,53,1982,24.25,28.5,tegrastats_20250310_180141.log,docker_stats_20250310_180141.log
2025-03-10 18:02:07,e2901ccd4d8f,40.52,65.82MiB,512MiB,7.6MB,64.4kB,79.4MB,0B,24,docker_stats_20250310_180141.log,394529935.0,232199050.0,perf_stat_20250310_180141.log,2006,3964,53,1982,22.5,28.5,tegrastats_20250310_180141.log,docker_stats_20250310_180141.log
